time,seconds_elapsed,z,y,x
1781789731417255700,0.135255615234375,0.00427605677396059,-0.021991148591041565,0.006719517521560192
1781789731433266000,0.151265869140625,0.00427605677396059,-0.021991148591041565,0.006719517521560192
1781789731449265700,0.167265625,0.00427605677396059,-0.021991148591041565,0.006719517521560192
1781789731465270300,0.183270263671875,0.00427605677396059,-0.021991148591041565,0.006719517521560192
1781789731481274600,0.199274658203125,0.00427605677396059,-0.021991148591041565,0.006719517521560192
1781789731497279200,0.215279296875,0.00427605677396059,-0.021991148591041565,0.006719517521560192
1781789731513283600,0.23128369140625,0.00427605677396059,-0.021991148591041565,0.006719517521560192
1781789731529284900,0.247284912109375,0.00366519158706069,-0.021380282938480377,0.006719517521560192
1781789731545283600,0.26328369140625,0.0024434609804302454,-0.021991148591041565,0.006719517521560192
1781789731561280500,0.279280517578125,0.00427605677396059,-0.02076941914856434,0.00733038317412138
1781789731577280500,0.295280517578125,0.00366519158706069,-0.021991148591041565,0.00733038317412138
1781789731593280300,0.3112802734375,0.003054326167330146,-0.022602014243602753,0.007941247895359993
1781789731609277000,0.32727685546875,0.00366519158706069,-0.021380282938480377,0.004886921960860491
1781789731625278000,0.34327783203125,0.00366519158706069,-0.02015855349600315,0.00733038317412138
1781789731641282600,0.359282470703125,0.00366519158706069,-0.021991148591041565,0.006108652334660292
1781789731657283600,0.37528369140625,0.00427605677396059,-0.022602014243602753,0.006719517521560192
1781789731673283800,0.391283935546875,0.00427605677396059,-0.021380282938480377,0.006719517521560192
1781789731689285600,0.40728564453125,0.0024434609804302454,-0.021380282938480377,0.00855211354792118
1781789731705288200,0.4232880859375,0.003054326167330146,-0.02076941914856434,0.009162978269159794
1781789731721293000,0.43929296875,0.00366519158706069,-0.022602014243602753,0.006719517521560192
1781789731737299200,0.45529931640625,0.00366519158706069,-0.021991148591041565,0.00733038317412138
1781789731753301800,0.4713017578125,0.00366519158706069,-0.022602014243602753,0.00733038317412138
1781789731769308700,0.48730859375,0.0024434609804302454,-0.02076941914856434,0.006719517521560192
1781789731785307400,0.503307373046875,0.00427605677396059,-0.02321287989616394,0.006719517521560192
1781789731801307400,0.519307373046875,0.003054326167330146,-0.021380282938480377,0.006108652334660292
1781789731817305300,0.535305419921875,0.003054326167330146,-0.021991148591041565,0.00855211354792118
1781789731833308400,0.551308349609375,0.003054326167330146,-0.021380282938480377,0.00733038317412138
1781789731849307600,0.5673076171875,0.00427605677396059,-0.022602014243602753,0.006719517521560192
1781789731865310200,0.583310302734375,0.003054326167330146,-0.02076941914856434,0.007941247895359993
1781789731881308700,0.59930859375,0.003054326167330146,-0.021991148591041565,0.005497787147760391
1781789731897303300,0.61530322265625,0.00366519158706069,-0.02321287989616394,0.006719517521560192
1781789731913292500,0.63129248046875,0.003054326167330146,-0.021991148591041565,0.00733038317412138
1781789731929285000,0.64728515625,0.00366519158706069,-0.02076941914856434,0.006108652334660292
1781789731945279200,0.663279296875,0.003054326167330146,-0.021380282938480377,0.00733038317412138
1781789731961275000,0.67927490234375,0.0024434609804302454,-0.021991148591041565,0.005497787147760391
1781789731977266400,0.695266357421875,0.00366519158706069,-0.02076941914856434,0.006719517521560192
1781789731993256700,0.711256591796875,0.003054326167330146,-0.021991148591041565,0.006719517521560192
1781789732009246200,0.72724609375,0.00427605677396059,-0.021991148591041565,0.006719517521560192
1781789732025234400,0.743234375,0.00366519158706069,-0.021380282938480377,0.009773843921720982
1781789732041225200,0.75922509765625,0.003054326167330146,-0.02382374368607998,0.006719517521560192
1781789732057213200,0.775213134765625,0.00366519158706069,-0.02015855349600315,0.00733038317412138
1781789732073200600,0.79120068359375,0.003054326167330146,-0.02321287989616394,0.00855211354792118
1781789732089193700,0.80719384765625,0.00366519158706069,-0.021380282938480377,0.00733038317412138
1781789732105180200,0.82318017578125,0.0024434609804302454,-0.021380282938480377,0.00733038317412138
1781789732121170400,0.83917041015625,0.004886921960860491,-0.021380282938480377,0.00733038317412138
1781789732137160200,0.85516015625,0.0024434609804302454,-0.018936822190880775,0.006719517521560192
1781789732153159200,0.8711591796875,0.003054326167330146,-0.021380282938480377,0.006108652334660292
1781789732169152300,0.88715234375,0.00366519158706069,-0.02076941914856434,0.00855211354792118
1781789732185145300,0.903145263671875,0.00366519158706069,-0.02015855349600315,0.00733038317412138
1781789732201143600,0.9191435546875,0.00366519158706069,-0.019547687843441963,0.00855211354792118
1781789732217138400,0.935138427734375,0.003054326167330146,-0.018936822190880775,0.007941247895359993
1781789732233131500,0.951131591796875,0.00366519158706069,-0.02015855349600315,0.00855211354792118
1781789732249121300,0.967121337890625,0.00366519158706069,-0.021991148591041565,0.006719517521560192
1781789732265111800,0.98311181640625,0.00366519158706069,-0.021991148591041565,0.00855211354792118
1781789732281099000,0.99909912109375,0.00427605677396059,-0.022602014243602753,0.00733038317412138
1781789732297087500,1.01508740234375,0.00366519158706069,-0.022602014243602753,0.006719517521560192
1781789732313070800,1.03107080078125,0.00366519158706069,-0.021991148591041565,0.00733038317412138
1781789732329056800,1.047056884765625,0.00366519158706069,-0.02015855349600315,0.006108652334660292
1781789732345044200,1.063044189453125,0.00366519158706069,-0.02321287989616394,0.00855211354792118
1781789732361029600,1.079029541015625,0.00427605677396059,-0.021991148591041565,0.007941247895359993
1781789732377018400,1.095018310546875,0.001832595793530345,-0.021380282938480377,0.006108652334660292
1781789732393010200,1.11101025390625,0.00366519158706069,-0.02076941914856434,0.006108652334660292
1781789732409001200,1.127001220703125,0.00366519158706069,-0.02321287989616394,0.006108652334660292
1781789732424992000,1.142991943359375,0.0024434609804302454,-0.02076941914856434,0.00855211354792118
1781789732440983000,1.158983154296875,0.00366519158706069,-0.02015855349600315,0.00733038317412138
1781789732456969200,1.17496923828125,0.00366519158706069,-0.02015855349600315,0.00855211354792118
1781789732472954600,1.19095458984375,0.003054326167330146,-0.021380282938480377,0.00733038317412138
1781789732488940800,1.20694091796875,0.00427605677396059,-0.021991148591041565,0.00733038317412138
1781789732504923100,1.222923095703125,0.003054326167330146,-0.02076941914856434,0.00733038317412138
1781789732520906500,1.238906494140625,0.003054326167330146,-0.02076941914856434,0.007941247895359993
1781789732536892700,1.254892578125,0.0024434609804302454,-0.021991148591041565,0.00733038317412138
1781789732552876300,1.270876220703125,0.003054326167330146,-0.02076941914856434,0.007941247895359993
1781789732568864500,1.286864501953125,0.003054326167330146,-0.022602014243602753,0.00733038317412138
1781789732584860000,1.30285986328125,0.00366519158706069,-0.02015855349600315,0.007941247895359993
