time,seconds_elapsed,z,y,x
1781789758569217000,27.287217041015627,0.004886921960860491,-0.003054326167330146,0.08246681094169617
1781789758585198600,27.303198486328125,0.04948008432984352,-0.009162978269159794,0.08857546001672745
1781789758601180200,27.31918017578125,0.033597588539123535,-0.003054326167330146,0.07269296050071716
1781789758617164000,27.3351640625,-0.014049900695681572,0.04214970022439957,0.06841690838336945
1781789758633149400,27.3511494140625,-0.04948008432984352,0.05925392732024193,0.07757988572120667
1781789758649137200,27.36713720703125,-0.04703662544488907,0.05375614017248154,0.08552113175392151
1781789758665118000,27.383117919921876,0.012828170321881771,0.0012217304902151227,0.10751228034496307
1781789758681097700,27.39909765625,0.10445795953273773,-0.03298672288656235,0.12461651116609573
1781789758697072600,27.41507275390625,0.16920967400074005,-0.07757988572120667,0.14294247329235077
1781789758713048300,27.43104833984375,0.15943582355976105,-0.07635815441608429,0.12461651116609573
1781789758729027000,27.447027099609375,0.07269296050071716,-0.03176499158143997,0.05803219974040985
1781789758744999700,27.462999755859375,0.001832595793530345,0.005497787147760391,-0.005497787147760391
1781789758760973800,27.478973876953123,-0.02932153269648552,0.02871066704392433,-0.02626720629632473
1781789758776947500,27.494947509765623,-0.056810468435287476,0.04459316283464432,-0.01160643994808197
1781789758792916700,27.510916748046874,-0.08307767659425735,0.045204028487205505,0.021380282938480377
1781789758808885800,27.5268857421875,-0.10323622822761536,0.07696902006864548,0.03726277872920036
1781789758824863200,27.54286328125,-0.11728613078594208,0.11545353382825851,0.06352998316287994
1781789758840838100,27.558838134765626,-0.11239920556545258,0.13500121235847473,0.08857546001672745
1781789758856811300,27.574811279296874,-0.13439035415649414,0.09712757170200348,0.11301007121801376
1781789758872782000,27.590781982421873,-0.12950342893600464,0.04703662544488907,0.1111774742603302
1781789758888753200,27.606753173828125,-0.08368854224681854,-0.01771509274840355,0.10751228034496307
1781789758904726000,27.62272607421875,-0.02626720629632473,-0.04886921867728233,0.12095131725072861
1781789758920698600,27.63869873046875,-0.0024434609804302454,-0.06536258012056351,0.17470745742321014
1781789758936664800,27.654664794921874,0.009773843921720982,-0.0403171069920063,0.18875735998153687
1781789758952631600,27.670631591796877,0.009773843921720982,-0.016493361443281174,0.16920967400074005
1781789758968597800,27.68659765625,0.02015855349600315,-0.015882495790719986,0.12461651116609573
1781789758984565800,27.702565673828126,0.00855211354792118,-0.0024434609804302454,0.0708603709936142
1781789759000535600,27.71853564453125,-0.030543262138962746,0.015882495790719986,0.060475658625364304
1781789759016507100,27.734507080078124,-0.05803219974040985,0.00427605677396059,0.08246681094169617
1781789759032477400,27.7504775390625,-0.0708603709936142,-0.028099801391363144,0.10873401165008545
1781789759048449500,27.766449462890623,-0.059864792972803116,-0.0403171069920063,0.14049901068210602
1781789759064422100,27.782422119140627,-0.051312681287527084,-0.036651913076639175,0.15454891324043274
1781789759080397300,27.798397216796875,-0.05009094998240471,-0.013439035043120384,0.14538592100143433
1781789759096375300,27.814375244140624,-0.060475658625364304,-0.009773843921720982,0.11728613078594208
1781789759112350700,27.830350830078125,-0.06169738993048668,0.009162978269159794,0.10506882518529892
1781789759128330000,27.846330078125,-0.07452555745840073,-0.0012217304902151227,0.1062905490398407
1781789759144302000,27.862302001953125,-0.10201449692249298,0.015271631069481373,0.09407325088977814
1781789759160272600,27.878272705078125,-0.11423180252313614,0.054367005825042725,0.09407325088977814
1781789759176247000,27.8942470703125,-0.10018189996480942,0.05619960278272629,0.11789698898792267
1781789759192224000,27.91022412109375,-0.07635815441608429,0.06780604273080826,0.11911872029304504
1781789759208194800,27.92619482421875,-0.04214970022439957,0.048258353024721146,0.06841690838336945
1781789759224166000,27.942165771484376,0.015882495790719986,-0.01160643994808197,0.045204028487205505
1781789759240135200,27.95813525390625,0.0354301854968071,-0.05864306539297104,0.06780604273080826
1781789759256104400,27.9741044921875,-0.0006108652451075613,-0.03237585723400116,0.10262536257505417
1781789759272074500,27.990074462890625,-0.02932153269648552,0.02626720629632473,0.11789698898792267
1781789759288046800,28.006046875,-0.030543262138962746,0.0708603709936142,0.11911872029304504
1781789759304018000,28.022017822265624,-0.024434609338641167,0.07696902006864548,0.10018189996480942
1781789759319988500,28.037988525390624,-0.01771509274840355,0.07391469180583954,0.06658431142568588
1781789759335961000,28.053961181640624,0.007941247895359993,0.039095375686883926,0.03298672288656235
1781789759351938600,28.0699384765625,0.013439035043120384,-0.0012217304902151227,0.012828170321881771
1781789759367916800,28.085916748046873,0.00427605677396059,0,0.029932396486401558
1781789759383890000,28.101889892578125,-0.03237585723400116,0.02932153269648552,0.06291911751031876
1781789759399864800,28.11786474609375,-0.06963863968849182,0.059864792972803116,0.07635815441608429
1781789759415844900,28.133844970703127,-0.08124507963657379,0.1062905490398407,0.07147123664617538
1781789759431823600,28.14982373046875,-0.048258353024721146,0.10873401165008545,0.08552113175392151
1781789759447805400,28.165805419921874,-0.0012217304902151227,0.08796459436416626,0.09529497474431992
1781789759463786200,28.1817861328125,0.009773843921720982,0.07208210229873657,0.08491026610136032
1781789759479764700,28.1977646484375,-0.014049900695681572,0.06291911751031876,0.07757988572120667
1781789759495743700,28.21374365234375,-0.027488935738801956,0.04764748737215996,0.09957103431224823
1781789759511724300,28.229724365234375,-0.02321287989616394,0.04459316283464432,0.14355333149433136
1781789759527698000,28.245697998046875,-0.031154127791523933,0.04764748737215996,0.17348572611808777
1781789759543675400,28.26167529296875,-0.039095375686883926,0.054367005825042725,0.17531833052635193
1781789759559655000,28.277655029296874,-0.03237585723400116,0.060475658625364304,0.16249015927314758
1781789759575630000,28.293630126953126,-0.013439035043120384,0.04703662544488907,0.1508837193250656
1781789759591606500,28.3096064453125,-0.0024434609804302454,0.03176499158143997,0.15515977144241333
1781789759607591000,28.3255908203125,0.018936822190880775,0.04092797264456749,0.15454891324043274
1781789759623577600,28.34157763671875,0.02626720629632473,0.027488935738801956,0.14233160018920898
1781789759639559400,28.357559326171874,0.024434609338641167,0.01771509274840355,0.1319468915462494
1781789759655539000,28.3735390625,0.00855211354792118,0.01160643994808197,0.10751228034496307
1781789759671517000,28.389516845703124,-0.025656340643763542,0.02871066704392433,0.09651670604944229
1781789759687498800,28.405498779296874,-0.03237585723400116,0.036041051149368286,0.09224065393209457
1781789759703469800,28.4214697265625,-0.04764748737215996,0.015882495790719986,0.09285151958465576
1781789759719444000,28.43744384765625,-0.060475658625364304,0.005497787147760391,0.06841690838336945
1781789759735423500,28.453423583984375,-0.0757472887635231,0.031154127791523933,0.018936822190880775
1781789759751408000,28.469408203125,-0.09407325088977814,0.0806342139840126,-0.009773843921720982
1781789759767385900,28.4853857421875,-0.08857546001672745,0.12522737681865692,0.04642575979232788
1781789759783357700,28.501357666015625,-0.05497787147760391,0.1411098688840866,0.15454891324043274
1781789759799331300,28.517331298828125,-0.009773843921720982,0.08674286305904388,0.24373523890972137
1781789759815299800,28.5332998046875,0.0555887371301651,0.03420845419168472,0.28466320037841797
1781789759831273500,28.5492734375,0.11972958594560623,-0.014049900695681572,0.2974913716316223
1781789759847246000,28.56524609375,0.13927727937698364,-0.006108652334660292,0.27977627515792847
1781789759863217400,28.581217529296875,0.12889257073402405,0.01160643994808197,0.26022860407829285
1781789759879189200,28.597189208984375,0.11728613078594208,0.04092797264456749,0.2174680233001709
1781789759895163600,28.61316357421875,0.08857546001672745,0.06475171446800232,0.1569923609495163
1781789759911135500,28.629135498046875,0.06291911751031876,0.07208210229873657,0.13500121235847473
