time,seconds_elapsed,z,y,x
1781801335496902700,0.070902587890625,9.792284965515137,0.08140286058187485,0.08379705995321274
1781801335512916700,0.086916748046875,9.768342971801758,0.08140286058187485,0.08379705995321274
1781801335528932600,0.1029326171875,9.763554573059082,0.07900865375995636,0.08619125932455063
1781801335544947200,0.118947265625,9.785101890563965,0.07661445438861847,0.07900865375995636
1781801335560956700,0.134956787109375,9.794678688049316,0.08140286058187485,0.08140286058187485
1781801335576969500,0.150969482421875,9.758766174316406,0.08140286058187485,0.08379705995321274
1781801335592974800,0.166974853515625,9.770736694335938,0.07182604819536209,0.08140286058187485
1781801335608982800,0.182982666015625,9.655815124511719,0.090979665517807,0.0694318488240242
1781801335624988400,0.198988525390625,9.670180320739746,0.06224924325942993,0.021547814831137657
1781801335640993300,0.2149931640625,9.794678688049316,0.08140286058187485,0.090979665517807
1781801335656995800,0.230995849609375,9.883264541625977,0.05506663769483566,0.1364694982767105
1781801335673000400,0.24700048828125,9.746794700622559,0.07182604819536209,0.0933738648891449
1781801335688999700,0.262999755859375,9.763554573059082,0.07422025501728058,0.10055647045373917
1781801335704997600,0.27899755859375,9.78989028930664,0.0694318488240242,0.0933738648891449
1781801335720997600,0.29499755859375,9.773131370544434,0.07182604819536209,0.10773907601833344
1781801335736997600,0.31099755859375,9.765948295593262,0.06464344263076782,0.09816227108240128
1781801335752998000,0.326997802734375,9.761159896850586,0.0694318488240242,0.09576806426048279
1781801335769005300,0.34300537109375,9.773131370544434,0.07422025501728058,0.10055647045373917
1781801335785012700,0.3590126953125,9.770736694335938,0.07182604819536209,0.10295066982507706
1781801335801023000,0.37502294921875,9.782708168029785,0.07422025501728058,0.10534487664699554
1781801335817026000,0.391026123046875,9.782708168029785,0.05506663769483566,0.1149216815829277
1781801335833032400,0.407032470703125,9.775525093078613,0.07422025501728058,0.11013327538967133
1781801335849041200,0.423041259765625,9.773131370544434,0.06464344263076782,0.1173158809542656
1781801335865047800,0.4390478515625,9.773131370544434,0.07422025501728058,0.10773907601833344
1781801335881053700,0.4550537109375,9.758766174316406,0.06224924325942993,0.10295066982507706
1781801335897056500,0.471056396484375,9.77791976928711,0.05985504388809204,0.10773907601833344
1781801335913064400,0.487064453125,9.770736694335938,0.0694318488240242,0.10295066982507706
1781801335929076000,0.503075927734375,9.768342971801758,0.07182604819536209,0.10295066982507706
