time,seconds_elapsed,z,y,x
1781789731417255700,0.135255615234375,9.720458984375,0.07661445438861847,0.07422025501728058
1781789731433266000,0.151265869140625,9.732429504394531,0.07182604819536209,0.08379705995321274
1781789731449265700,0.167265625,9.737217903137207,0.0694318488240242,0.08379705995321274
1781789731465270300,0.183270263671875,9.737217903137207,0.08379705995321274,0.08140286058187485
1781789731481274600,0.199274658203125,9.732429504394531,0.07422025501728058,0.08379705995321274
1781789731497279200,0.215279296875,9.730035781860352,0.06703764945268631,0.08619125932455063
1781789731513283600,0.23128369140625,9.742006301879883,0.0694318488240242,0.08619125932455063
1781789731529284900,0.247284912109375,9.739612579345703,0.07182604819536209,0.090979665517807
1781789731545283600,0.26328369140625,9.739612579345703,0.07182604819536209,0.07900865375995636
1781789731561280500,0.279280517578125,9.732429504394531,0.0694318488240242,0.08619125932455063
1781789731577280500,0.295280517578125,9.732429504394531,0.08140286058187485,0.090979665517807
1781789731593280300,0.3112802734375,9.720458984375,0.07661445438861847,0.07900865375995636
1781789731609277000,0.32727685546875,9.730035781860352,0.07661445438861847,0.08619125932455063
1781789731625278000,0.34327783203125,9.732429504394531,0.07182604819536209,0.08858546614646912
1781789731641282600,0.359282470703125,9.72285270690918,0.06464344263076782,0.08379705995321274
1781789731657283600,0.37528369140625,9.737217903137207,0.07182604819536209,0.08140286058187485
1781789731673283800,0.391283935546875,9.730035781860352,0.07661445438861847,0.08140286058187485
1781789731689285600,0.40728564453125,9.751583099365234,0.06703764945268631,0.07661445438861847
1781789731705288200,0.4232880859375,9.742006301879883,0.06703764945268631,0.08379705995321274
1781789731721293000,0.43929296875,9.734824180603027,0.07182604819536209,0.07661445438861847
1781789731737299200,0.45529931640625,9.739612579345703,0.06703764945268631,0.07900865375995636
1781789731753301800,0.4713017578125,9.737217903137207,0.05746084079146385,0.08619125932455063
1781789731769308700,0.48730859375,9.730035781860352,0.0694318488240242,0.07661445438861847
1781789731785307400,0.503307373046875,9.739612579345703,0.06703764945268631,0.08140286058187485
