time,seconds_elapsed,z,y,x
1781789731409251000,0.1272509765625,9.770736694335938,0.11971008777618408,0.040701430290937424
1781789731425262800,0.143262939453125,9.770736694335938,0.1173158809542656,0.031124621629714966
1781789731441265700,0.159265625,9.780313491821289,0.12210428714752197,0.040701430290937424
1781789731457266400,0.175266357421875,9.78989028930664,0.12449848651885986,0.035913024097681046
1781789731473271000,0.19127099609375,9.77791976928711,0.1149216815829277,0.035913024097681046
1781789731489278000,0.20727783203125,9.780313491821289,0.12449848651885986,0.047884032130241394
1781789731505281300,0.22328125,9.785101890563965,0.12689268589019775,0.035913024097681046
1781789731521283300,0.239283447265625,9.794678688049316,0.13407529890537262,0.043095629662275314
1781789731537285600,0.25528564453125,9.77791976928711,0.1173158809542656,0.0454898327589035
1781789731553281500,0.271281494140625,9.780313491821289,0.12210428714752197,0.043095629662275314
1781789731569280500,0.287280517578125,9.780313491821289,0.13168109953403473,0.033518824726343155
1781789731585280500,0.303280517578125,9.775525093078613,0.12689268589019775,0.033518824726343155
1781789731601277400,0.31927734375,9.782708168029785,0.12210428714752197,0.0454898327589035
1781789731617278000,0.33527783203125,9.787496566772461,0.1364694982767105,0.035913024097681046
1781789731633281300,0.35128125,9.792284965515137,0.11971008777618408,0.038307227194309235
1781789731649283300,0.367283447265625,9.77791976928711,0.12689268589019775,0.028730420395731926
1781789731665283600,0.38328369140625,9.797073364257812,0.1364694982767105,0.038307227194309235
1781789731681284400,0.399284423828125,9.780313491821289,0.12689268589019775,0.038307227194309235
1781789731697286400,0.415286376953125,9.785101890563965,0.12210428714752197,0.038307227194309235
1781789731713289200,0.431289306640625,9.780313491821289,0.12689268589019775,0.043095629662275314
1781789731729297000,0.447296875,9.77791976928711,0.11971008777618408,0.043095629662275314
1781789731745299500,0.463299560546875,9.780313491821289,0.12449848651885986,0.043095629662275314
1781789731761305600,0.4793056640625,9.785101890563965,0.12689268589019775,0.035913024097681046
1781789731777308000,0.495307861328125,9.775525093078613,0.12689268589019775,0.038307227194309235
1781789731793309000,0.511308837890625,9.787496566772461,0.1149216815829277,0.031124621629714966
1781789731809307100,0.52730712890625,9.78989028930664,0.12449848651885986,0.040701430290937424
1781789731825306600,0.543306640625,9.78989028930664,0.12928688526153564,0.038307227194309235
1781789731841309400,0.559309326171875,9.775525093078613,0.11971008777618408,0.043095629662275314
1781789731857308200,0.57530810546875,9.794678688049316,0.13168109953403473,0.038307227194309235
1781789731873310500,0.591310546875,9.782708168029785,0.12210428714752197,0.05027823522686958
